제작자,차명,생산기간(부터),생산기간(까지),리콜개시일,리콜사유
혼다코리아(주),ACCORD,2018-03-28,2019-03-05,2025-05-02,"2024년 12월 ACCORD 등 7차종 모델 12,713대 대상으로 시행했던 리콜의 대상 확대 건이다. (수년간의 시장조사 및 분석 결과 시정조치 대상 이외의 차량에서도 증상이 발생할 수 있다고 판단하여 해당 연료펌프가 장착된 모든 차량을 시정조치 대상으로 지정함) 2. 연료펌프 내부에 부적절하게 제작된 저밀도의 임펠러가 조립되어 임펠러 표면에 크랙이 발생할 수 있고, 차량 사용 중 크랙 부분에 연료가 침투하여 고온 환경에서 팽창에 의해 임펠러가 변형되어 펌프 내부 커버와의 접촉으로 인해 연료펌프 모터가 손상될 수 있다."
혼다코리아(주),ACCORD HYBRID,2017-01-10,2017-09-01,2025-05-02,"2024년 12월 ACCORD 등 7차종 모델 12,713대 대상으로 시행했던 리콜의 대상 확대 건이다. (수년간의 시장조사 및 분석 결과 시정조치 대상 이외의 차량에서도 증상이 발생할 수 있다고 판단하여 해당 연료펌프가 장착된 모든 차량을 시정조치 대상으로 지정함) 2. 연료펌프 내부에 부적절하게 제작된 저밀도의 임펠러가 조립되어 임펠러 표면에 크랙이 발생할 수 있고, 차량 사용 중 크랙 부분에 연료가 침투하여 고온 환경에서 팽창에 의해 임펠러가 변형되어 펌프 내부 커버와의 접촉으로 인해 연료펌프 모터가 손상될 수 있다."
혼다코리아(주),ACCORD HYBRID,2018-11-13,2019-08-21,2025-05-02,"2024년 12월 ACCORD 등 7차종 모델 12,713대 대상으로 시행했던 리콜의 대상 확대 건이다. (수년간의 시장조사 및 분석 결과 시정조치 대상 이외의 차량에서도 증상이 발생할 수 있다고 판단하여 해당 연료펌프가 장착된 모든 차량을 시정조치 대상으로 지정함) 2. 연료펌프 내부에 부적절하게 제작된 저밀도의 임펠러가 조립되어 임펠러 표면에 크랙이 발생할 수 있고, 차량 사용 중 크랙 부분에 연료가 침투하여 고온 환경에서 팽창에 의해 임펠러가 변형되어 펌프 내부 커버와의 접촉으로 인해 연료펌프 모터가 손상될 수 있다."
혼다코리아(주),CR-V,2015-01-08,2016-06-02,2025-05-02,"2024년 12월 ACCORD 등 7차종 모델 12,713대 대상으로 시행했던 리콜의 대상 확대 건이다. (수년간의 시장조사 및 분석 결과 시정조치 대상 이외의 차량에서도 증상이 발생할 수 있다고 판단하여 해당 연료펌프가 장착된 모든 차량을 시정조치 대상으로 지정함) 2. 연료펌프 내부에 부적절하게 제작된 저밀도의 임펠러가 조립되어 임펠러 표면에 크랙이 발생할 수 있고, 차량 사용 중 크랙 부분에 연료가 침투하여 고온 환경에서 팽창에 의해 임펠러가 변형되어 펌프 내부 커버와의 접촉으로 인해 연료펌프 모터가 손상될 수 있다."
혼다코리아(주),CR-V,2017-04-03,2017-09-13,2025-05-02,"2024년 12월 ACCORD 등 7차종 모델 12,713대 대상으로 시행했던 리콜의 대상 확대 건이다. (수년간의 시장조사 및 분석 결과 시정조치 대상 이외의 차량에서도 증상이 발생할 수 있다고 판단하여 해당 연료펌프가 장착된 모든 차량을 시정조치 대상으로 지정함) 2. 연료펌프 내부에 부적절하게 제작된 저밀도의 임펠러가 조립되어 임펠러 표면에 크랙이 발생할 수 있고, 차량 사용 중 크랙 부분에 연료가 침투하여 고온 환경에서 팽창에 의해 임펠러가 변형되어 펌프 내부 커버와의 접촉으로 인해 연료펌프 모터가 손상될 수 있다."
혼다코리아(주),ODYSSEY,2014-06-11,2016-05-05,2025-05-02,"2024년 12월 ACCORD 등 7차종 모델 12,713대 대상으로 시행했던 리콜의 대상 확대 건이다. (수년간의 시장조사 및 분석 결과 시정조치 대상 이외의 차량에서도 증상이 발생할 수 있다고 판단하여 해당 연료펌프가 장착된 모든 차량을 시정조치 대상으로 지정함) 2. 연료펌프 내부에 부적절하게 제작된 저밀도의 임펠러가 조립되어 임펠러 표면에 크랙이 발생할 수 있고, 차량 사용 중 크랙 부분에 연료가 침투하여 고온 환경에서 팽창에 의해 임펠러가 변형되어 펌프 내부 커버와의 접촉으로 인해 연료펌프 모터가 손상될 수 있다."
혼다코리아(주),PILOT,2017-01-04,2019-04-17,2025-05-02,"2024년 12월 ACCORD 등 7차종 모델 12,713대 대상으로 시행했던 리콜의 대상 확대 건이다. (수년간의 시장조사 및 분석 결과 시정조치 대상 이외의 차량에서도 증상이 발생할 수 있다고 판단하여 해당 연료펌프가 장착된 모든 차량을 시정조치 대상으로 지정함) 2. 연료펌프 내부에 부적절하게 제작된 저밀도의 임펠러가 조립되어 임펠러 표면에 크랙이 발생할 수 있고, 차량 사용 중 크랙 부분에 연료가 침투하여 고온 환경에서 팽창에 의해 임펠러가 변형되어 펌프 내부 커버와의 접촉으로 인해 연료펌프 모터가 손상될 수 있다."
혼다코리아(주),CIVIC,2012-11-12,2012-11-12,2025-05-02,"2024년 12월 ACCORD 등 7차종 모델 12,713대 대상으로 시행했던 리콜의 대상 확대 건이다. (수년간의 시장조사 및 분석 결과 시정조치 대상 이외의 차량에서도 증상이 발생할 수 있다고 판단하여 해당 연료펌프가 장착된 모든 차량을 시정조치 대상으로 지정함) 2. 연료펌프 내부에 부적절하게 제작된 저밀도의 임펠러가 조립되어 임펠러 표면에 크랙이 발생할 수 있고, 차량 사용 중 크랙 부분에 연료가 침투하여 고온 환경에서 팽창에 의해 임펠러가 변형되어 펌프 내부 커버와의 접촉으로 인해 연료펌프 모터가 손상될 수 있다."
혼다코리아(주),CROSSTOUR,2012-10-17,2013-01-12,2025-05-02,"2024년 12월 ACCORD 등 7차종 모델 12,713대 대상으로 시행했던 리콜의 대상 확대 건이다. (수년간의 시장조사 및 분석 결과 시정조치 대상 이외의 차량에서도 증상이 발생할 수 있다고 판단하여 해당 연료펌프가 장착된 모든 차량을 시정조치 대상으로 지정함) 2. 연료펌프 내부에 부적절하게 제작된 저밀도의 임펠러가 조립되어 임펠러 표면에 크랙이 발생할 수 있고, 차량 사용 중 크랙 부분에 연료가 침투하여 고온 환경에서 팽창에 의해 임펠러가 변형되어 펌프 내부 커버와의 접촉으로 인해 연료펌프 모터가 손상될 수 있다."
혼다코리아(주),CR-Z,2011-11-09,2011-11-09,2025-05-02,"2024년 12월 ACCORD 등 7차종 모델 12,713대 대상으로 시행했던 리콜의 대상 확대 건이다. (수년간의 시장조사 및 분석 결과 시정조치 대상 이외의 차량에서도 증상이 발생할 수 있다고 판단하여 해당 연료펌프가 장착된 모든 차량을 시정조치 대상으로 지정함) 2. 연료펌프 내부에 부적절하게 제작된 저밀도의 임펠러가 조립되어 임펠러 표면에 크랙이 발생할 수 있고, 차량 사용 중 크랙 부분에 연료가 침투하여 고온 환경에서 팽창에 의해 임펠러가 변형되어 펌프 내부 커버와의 접촉으로 인해 연료펌프 모터가 손상될 수 있다."
혼다코리아(주),HR-V,2019-02-20,2019-08-08,2025-05-02,"2024년 12월 ACCORD 등 7차종 모델 12,713대 대상으로 시행했던 리콜의 대상 확대 건이다. (수년간의 시장조사 및 분석 결과 시정조치 대상 이외의 차량에서도 증상이 발생할 수 있다고 판단하여 해당 연료펌프가 장착된 모든 차량을 시정조치 대상으로 지정함) 2. 연료펌프 내부에 부적절하게 제작된 저밀도의 임펠러가 조립되어 임펠러 표면에 크랙이 발생할 수 있고, 차량 사용 중 크랙 부분에 연료가 침투하여 고온 환경에서 팽창에 의해 임펠러가 변형되어 펌프 내부 커버와의 접촉으로 인해 연료펌프 모터가 손상될 수 있다."
혼다코리아(주),LEGEND,2008-05-08,2010-03-12,2025-05-02,"2024년 12월 ACCORD 등 7차종 모델 12,713대 대상으로 시행했던 리콜의 대상 확대 건이다. (수년간의 시장조사 및 분석 결과 시정조치 대상 이외의 차량에서도 증상이 발생할 수 있다고 판단하여 해당 연료펌프가 장착된 모든 차량을 시정조치 대상으로 지정함) 2. 연료펌프 내부에 부적절하게 제작된 저밀도의 임펠러가 조립되어 임펠러 표면에 크랙이 발생할 수 있고, 차량 사용 중 크랙 부분에 연료가 침투하여 고온 환경에서 팽창에 의해 임펠러가 변형되어 펌프 내부 커버와의 접촉으로 인해 연료펌프 모터가 손상될 수 있다."
비엠더블유코리아(주),BMW i5 xDrive40,2024-04-16,2024-04-16,2025-05-02,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
메르세데스벤츠코리아(주),AMG S 63 E Performance,2022-11-04,2024-01-31,2025-05-09,고전압 시동 발전기의 소프트웨어 오류로 인하여 고전압 시동 발전기 컨트롤 유닛의 처리 장치(processor)에서 과부하가 발생될 수 있습니다.
메르세데스벤츠코리아(주),AMG GT 63 S E Performance,2023-04-25,2023-04-25,2025-05-09,고전압 시동 발전기의 소프트웨어 오류로 인하여 고전압 시동 발전기 컨트롤 유닛의 처리 장치(processor)에서 과부하가 발생될 수 있습니다.
메르세데스벤츠코리아(주),E 220 d 4MATIC,2024-02-08,2024-02-27,2025-05-09,생산 공정 오류로 인해 48V 접지선의 연결 볼트가 정확히 고정되지 않았을 수 있습니다. 이러한 경우 접지선의 연결 단자와 볼트의 닿는 면적이 줄어들어 전기 저항이 증가할 수 있습니다.
메르세데스벤츠코리아(주),E 300 4MATIC,2024-02-23,2024-05-08,2025-05-09,생산 공정 오류로 인해 48V 접지선의 연결 볼트가 정확히 고정되지 않았을 수 있습니다. 이러한 경우 접지선의 연결 단자와 볼트의 닿는 면적이 줄어들어 전기 저항이 증가할 수 있습니다.
메르세데스벤츠코리아(주),E 200,2024-03-20,2024-05-22,2025-05-09,생산 공정 오류로 인해 48V 접지선의 연결 볼트가 정확히 고정되지 않았을 수 있습니다. 이러한 경우 접지선의 연결 단자와 볼트의 닿는 면적이 줄어들어 전기 저항이 증가할 수 있습니다.
메르세데스벤츠코리아(주),E 450 4MATIC,2024-02-21,2024-04-11,2025-05-09,생산 공정 오류로 인해 48V 접지선의 연결 볼트가 정확히 고정되지 않았을 수 있습니다. 이러한 경우 접지선의 연결 단자와 볼트의 닿는 면적이 줄어들어 전기 저항이 증가할 수 있습니다.
비엠더블유코리아(주),MINI Cooper SE,2021-12-21,2021-12-21,2025-05-16,고전압 배터리 하우징의 밀봉(Sealing)이 불충분하게 되었을 가능성을 확인하였습니다.
비엠더블유코리아(주),BMW X3 20 xDrive,2024-08-22,2024-12-11,2025-05-16,차량 생산과정에서 48V 스타터 발전기와 배터리의 배선 연결 볼트가 규정된 토크로 체결되지 않아 48V 스타터 발전기와 배선 연결부의 접촉 저항이 증가할 가능성이 확인되었습니다.
비엠더블유코리아(주),BMW X3 20d xDrive,2024-09-03,2024-11-11,2025-05-16,차량 생산과정에서 48V 스타터 발전기와 배터리의 배선 연결 볼트가 규정된 토크로 체결되지 않아 48V 스타터 발전기와 배선 연결부의 접촉 저항이 증가할 가능성이 확인되었습니다.
비엠더블유코리아(주),BMW 320i,2024-06-28,2025-01-31,2025-05-16,48V 스타터 발전기와 배터리의 배선 연결부의 슬리브가 부정확한 압력으로 장착되었을 가능성이 확인되었습니다.
비엠더블유코리아(주),BMW X3 20d xDrive,2024-12-02,2025-02-18,2025-05-16,48V 스타터 발전기와 배터리의 배선 연결부의 슬리브가 부정확한 압력으로 장착되었을 가능성이 확인되었습니다.
비엠더블유코리아(주),BMW 420i Coupe,2024-10-30,2025-01-20,2025-05-16,48V 스타터 발전기와 배터리의 배선 연결부의 슬리브가 부정확한 압력으로 장착되었을 가능성이 확인되었습니다.
비엠더블유코리아(주),BMW 420i Convertible,2024-10-10,2025-01-22,2025-05-16,48V 스타터 발전기와 배터리의 배선 연결부의 슬리브가 부정확한 압력으로 장착되었을 가능성이 확인되었습니다.
비엠더블유코리아(주),BMW 520i,2023-09-01,2025-01-29,2025-05-16,48V 스타터 발전기와 배터리의 배선 연결부의 슬리브가 부정확한 압력으로 장착되었을 가능성이 확인되었습니다.
비엠더블유코리아(주),BMW 420i Gran Coupe,2024-11-04,2025-01-27,2025-05-16,48V 스타터 발전기와 배터리의 배선 연결부의 슬리브가 부정확한 압력으로 장착되었을 가능성이 확인되었습니다.
비엠더블유코리아(주),BMW 523d,2024-10-17,2025-01-22,2025-05-16,48V 스타터 발전기와 배터리의 배선 연결부의 슬리브가 부정확한 압력으로 장착되었을 가능성이 확인되었습니다.
비엠더블유코리아(주),BMW X3 20 xDrive,2024-09-13,2025-02-20,2025-05-16,48V 스타터 발전기와 배터리의 배선 연결부의 슬리브가 부정확한 압력으로 장착되었을 가능성이 확인되었습니다.
비엠더블유코리아(주),BMW 530i xDrive,2023-12-12,2025-01-29,2025-05-16,48V 스타터 발전기와 배터리의 배선 연결부의 슬리브가 부정확한 압력으로 장착되었을 가능성이 확인되었습니다.
비엠더블유코리아(주),BMW 523d xDrive,2024-10-18,2025-01-27,2025-05-16,48V 스타터 발전기와 배터리의 배선 연결부의 슬리브가 부정확한 압력으로 장착되었을 가능성이 확인되었습니다.
비엠더블유코리아(주),BMW 320i Touring,2024-08-02,2025-01-20,2025-05-16,48V 스타터 발전기와 배터리의 배선 연결부의 슬리브가 부정확한 압력으로 장착되었을 가능성이 확인되었습니다.
(주)재규어랜드로버코리아,디펜더 110 D250,2022-05-27,2022-05-27,2025-05-21,당사에서 수입한‘디펜더 110’일부 차량에서 엔진 오일필터 하우징의 제조불량으로 차량 운행 시 오일필터 하우징에 균열이 생겨 오일이 엔진으로 누유 될 가능성이 확인되어 다음과 같이 시정조치 계획을 보고하고 시정조치를 하고자 합니다. ※결함원인: 엔진 오일필터 하우징의 제조불량으로 차량 운행 시 오일필터 하우징에 균열이 생겨 오일이 엔진으로 누유 될 가능성이 있음
